OrderID,Date,CustomerID,TrackingNumber,ShippingAddress,Product,Quantity,UnitPrice,PaymentMethod,OrderStatus,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD201034,2024-06-16,C84524,TRK76751888,766 Main St,Printer,4,517.98,Cash,Cancelled,8,FREESHIP,Facebook,2071.92
ORD201035,2023-11-12,C70315,TRK97732085,911 Main St,Laptop,4,506.11,Cash,Cancelled,5,NO COUPON,Referral,2024.44
ORD201036,2024-05-31,C98278,TRK49684737,552 Main St,Phone,3,413.83,Gift Card,Shipped,8,SAVE10,Facebook,1241.49
ORD201037,2023-12-13,C32347,TRK54073964,408 Main St,Printer,1,249.81,Cash,Pending,1,SAVE10,Google,249.81
ORD201038,2025-03-15,C77961,TRK28969024,422 Main St,Tablet,3,362.53,Debit Card,Returned,5,NO COUPON,Facebook,1087.59
ORD201039,2025-06-28,C49137,TRK79362428,177 Main St,Desk,2,299.23,Credit Card,Cancelled,2,WINTER15,Instagram,598.46
ORD201040,2023-11-15,C13169,TRK66288666,932 Main St,Tablet,1,536.07,Debit Card,Delivered,5,FREESHIP,Google,536.07
ORD201041,2023-02-11,C21167,TRK97737564,948 Main St,Monitor,4,558.90,Gift Card,Shipped,9,WINTER15,Google,2235.60
ORD201042,2024-12-09,C59724,TRK67878272,414 Main St,Tablet,2,409.75,Debit Card,Shipped,2,WINTER15,Facebook,819.50
ORD201043,2025-01-11,C43965,TRK94346739,675 Main St,Tablet,2,179.96,Gift Card,Shipped,5,NO COUPON,Instagram,359.92
ORD201044,2025-06-22,C63018,TRK52335337,215 Main St,Printer,1,38.49,Credit Card,Delivered,4,FREESHIP,Referral,38.49
ORD201045,2024-09-20,C11893,TRK72012758,671 Main St,Laptop,5,316.40,Gift Card,Returned,7,NO COUPON,Email,1582.00
ORD201046,2024-10-07,C85421,TRK16524006,466 Main St,Tablet,3,547.15,Online,Shipped,4,WINTER15,Instagram,1641.45
ORD201047,2023-06-23,C81726,TRK69872994,394 Main St,Chair,4,540.34,Gift Card,Shipped,6,WINTER15,Referral,2161.36
ORD201048,2024-09-09,C57601,TRK21153699,889 Main St,Monitor,4,73.65,Debit Card,Shipped,9,NO COUPON,Google,294.60
ORD201049,2024-07-18,C60575,TRK44468232,587 Main St,Desk,5,391.86,Credit Card,Shipped,6,NO COUPON,Instagram,1959.30
ORD201050,2023-08-20,C70659,TRK49663597,722 Main St,Laptop,5,69.70,Online,Returned,9,NO COUPON,Instagram,348.50
ORD201051,2025-03-05,C35043,TRK65097450,820 Main St,Monitor,5,26.43,Gift Card,Shipped,5,FREESHIP,Facebook,132.15
ORD201052,2023-09-11,C12301,TRK25145796,493 Main St,Tablet,1,531.74,Online,Shipped,1,WINTER15,Google,531.74
ORD201053,2024-09-15,C32798,TRK37375451,679 Main St,Phone,2,496.62,Online,Pending,2,SAVE10,Instagram,993.24
ORD201054,2023-11-29,C42949,TRK46415143,447 Main St,Printer,1,660.66,Debit Card,Delivered,3,WINTER15,Instagram,660.66
ORD201055,2023-10-23,C10787,TRK91512567,932 Main St,Monitor,4,274.82,Debit Card,Delivered,9,WINTER15,Email,1099.28
ORD201056,2024-06-14,C26152,TRK49382455,790 Main St,Phone,2,486.35,Online,Pending,6,SAVE10,Referral,972.70
ORD201057,2024-09-24,C46210,TRK81611937,535 Main St,Laptop,3,428.88,Debit Card,Shipped,3,WINTER15,Facebook,1286.64
ORD201058,2023-09-08,C32943,TRK26949106,127 Main St,Desk,2,412.14,Credit Card,Returned,2,FREESHIP,Instagram,824.28
ORD201059,2024-09-22,C73629,TRK11492924,601 Main St,Desk,1,265.64,Credit Card,Returned,3,WINTER15,Instagram,265.64
ORD201060,2024-05-07,C38024,TRK93370912,824 Main St,Tablet,2,273.43,Cash,Shipped,7,WINTER15,Referral,546.86
ORD201061,2025-01-29,C25445,TRK12402431,830 Main St,Laptop,5,131.70,Cash,Shipped,8,FREESHIP,Google,658.50
ORD201062,2023-08-23,C13501,TRK65149372,301 Main St,Chair,5,85.52,Gift Card,Cancelled,5,NO COUPON,Facebook,427.60
ORD201063,2024-06-19,C42108,TRK58407918,336 Main St,Desk,2,320.68,Credit Card,Shipped,5,FREESHIP,Referral,641.36
ORD201064,2025-02-12,C32121,TRK96074264,654 Main St,Laptop,4,198.81,Cash,Returned,9,FREESHIP,Referral,795.24
ORD201065,2023-10-30,C47778,TRK79504329,488 Main St,Printer,5,666.80,Debit Card,Delivered,7,SAVE10,Referral,3334.00
ORD201066,2023-12-20,C10791,TRK20321248,674 Main St,Desk,1,355.09,Debit Card,Cancelled,5,SAVE10,Instagram,355.09
ORD201067,2023-06-06,C78959,TRK37426359,384 Main St,Phone,2,316.20,Online,Returned,2,NO COUPON,Instagram,632.40
ORD201068,2024-08-03,C29914,TRK22073506,469 Main St,Laptop,1,133.39,Debit Card,Shipped,2,SAVE10,Referral,133.39
ORD201069,2023-02-25,C70506,TRK12518384,255 Main St,Monitor,1,454.23,Gift Card,Returned,3,NO COUPON,Facebook,454.23
ORD201070,2024-09-06,C46873,TRK10926575,496 Main St,Desk,4,491.29,Debit Card,Pending,6,NO COUPON,Email,1965.16
ORD201071,2025-06-24,C94037,TRK47536985,216 Main St,Phone,2,255.14,Cash,Shipped,2,NO COUPON,Google,510.28
ORD201072,2023-02-26,C88644,TRK14900878,977 Main St,Monitor,1,392.61,Gift Card,Cancelled,4,SAVE10,Referral,392.61
ORD201073,2024-10-11,C69471,TRK11107152,294 Main St,Tablet,4,362.06,Debit Card,Returned,4,NO COUPON,Facebook,1448.24
ORD201074,2024-05-10,C21437,TRK81624772,120 Main St,Phone,1,222.73,Online,Returned,4,NO COUPON,Google,222.73
ORD201075,2024-08-31,C40949,TRK43066749,609 Main St,Monitor,2,552.63,Debit Card,Delivered,7,WINTER15,Instagram,1105.26
ORD201076,2023-05-08,C99116,TRK52711973,176 Main St,Laptop,4,686.61,Cash,Shipped,6,NO COUPON,Referral,2746.44
ORD201077,2025-03-07,C57861,TRK47775217,115 Main St,Printer,3,305.16,Credit Card,Cancelled,8,SAVE10,Referral,915.48
ORD201078,2023-03-18,C62627,TRK90060232,881 Main St,Desk,1,41.09,Online,Returned,4,WINTER15,Email,41.09
ORD201079,2024-06-20,C89979,TRK99055909,144 Main St,Phone,5,634.00,Gift Card,Delivered,8,NO COUPON,Email,3170.00
ORD201080,2023-01-20,C70613,TRK33140293,438 Main St,Laptop,5,464.74,Gift Card,Delivered,7,NO COUPON,Referral,2323.70
ORD201081,2023-04-21,C55636,TRK85897054,494 Main St,Monitor,4,425.60,Credit Card,Pending,5,FREESHIP,Google,1702.40
ORD201082,2023-10-06,C96595,TRK59779174,177 Main St,Chair,3,573.22,Debit Card,Pending,5,SAVE10,Email,1719.66
ORD201083,2024-07-09,C68508,TRK98960285,895 Main St,Chair,1,123.28,Credit Card,Delivered,3,SAVE10,Email,123.28
ORD201084,2023-01-08,C45175,TRK41792296,128 Main St,Phone,1,70.82,Gift Card,Pending,1,WINTER15,Instagram,70.82
ORD201085,2023-05-21,C28049,TRK91426444,404 Main St,Printer,2,646.69,Debit Card,Shipped,7,WINTER15,Instagram,1293.38
ORD201086,2023-12-23,C46967,TRK91439791,401 Main St,Tablet,2,513.42,Online,Pending,5,WINTER15,Instagram,1026.84
ORD201087,2025-03-23,C84134,TRK48659380,530 Main St,Laptop,4,693.07,Online,Shipped,8,SAVE10,Instagram,2772.28
ORD201088,2023-11-30,C49831,TRK21232601,213 Main St,Desk,3,491.43,Gift Card,Shipped,6,WINTER15,Instagram,1474.29
ORD201089,2025-03-15,C13324,TRK66967997,440 Main St,Tablet,2,599.74,Gift Card,Shipped,2,NO COUPON,Instagram,1199.48
ORD201090,2023-02-25,C61225,TRK37022954,996 Main St,Monitor,2,650.25,Gift Card,Returned,6,NO COUPON,Instagram,1300.50
ORD201091,2024-10-08,C16400,TRK57771859,123 Main St,Laptop,3,209.48,Debit Card,Pending,4,NO COUPON,Email,628.44
ORD201092,2023-08-21,C38642,TRK47744396,930 Main St,Laptop,5,209.20,Debit Card,Delivered,6,WINTER15,Email,1046.00
ORD201093,2023-06-09,C86773,TRK22612240,557 Main St,Phone,4,197.36,Gift Card,Returned,9,FREESHIP,Instagram,789.44
ORD201094,2023-06-28,C66093,TRK54950785,615 Main St,Printer,4,648.91,Credit Card,Shipped,6,SAVE10,Instagram,2595.64
ORD201095,2024-04-23,C33051,TRK92929755,397 Main St,Phone,2,441.54,Online,Delivered,2,SAVE10,Email,883.08
ORD201096,2025-05-03,C18169,TRK49482923,782 Main St,Tablet,2,464.92,Debit Card,Returned,2,NO COUPON,Facebook,929.84
ORD201097,2024-12-26,C81370,TRK99682998,344 Main St,Monitor,5,506.45,Gift Card,Shipped,7,WINTER15,Google,2532.25
ORD201098,2023-06-17,C91103,TRK91653000,155 Main St,Monitor,4,255.86,Credit Card,Delivered,7,NO COUPON,Email,1023.44
ORD201099,2024-09-19,C21953,TRK60774796,272 Main St,Laptop,2,125.23,Cash,Cancelled,3,FREESHIP,Email,250.46
ORD201100,2023-08-17,C15146,TRK79790530,428 Main St,Laptop,5,38.11,Debit Card,Cancelled,6,WINTER15,Instagram,190.55
ORD201101,2025-06-08,C43546,TRK85871121,904 Main St,Monitor,3,161.97,Cash,Pending,4,SAVE10,Email,485.91
ORD201102,2024-06-03,C98474,TRK86192984,997 Main St,Chair,4,347.17,Debit Card,Shipped,8,NO COUPON,Instagram,1388.68
ORD201103,2023-04-24,C90292,TRK26270357,129 Main St,Laptop,4,276.32,Online,Delivered,5,NO COUPON,Google,1105.28
ORD201104,2024-07-25,C17075,TRK63547510,850 Main St,Tablet,4,314.76,Online,Shipped,8,NO COUPON,Instagram,1259.04
ORD201105,2024-01-08,C12487,TRK23324770,884 Main St,Tablet,3,475.69,Gift Card,Cancelled,3,FREESHIP,Google,1427.07
ORD201106,2023-03-12,C34555,TRK72859458,903 Main St,Chair,1,372.80,Cash,Cancelled,6,SAVE10,Facebook,372.80
ORD201107,2025-06-30,C25110,TRK80963328,282 Main St,Tablet,2,63.21,Online,Cancelled,4,SAVE10,Google,126.42
ORD201108,2023-03-20,C35136,TRK49753703,462 Main St,Laptop,1,634.94,Online,Cancelled,5,WINTER15,Instagram,634.94
ORD201109,2024-04-08,C62277,TRK32026174,474 Main St,Printer,4,77.47,Gift Card,Returned,7,SAVE10,Instagram,309.88
ORD201110,2024-02-25,C12472,TRK36103184,912 Main St,Chair,3,84.31,Credit Card,Shipped,3,SAVE10,Email,252.93
ORD201111,2023-05-06,C24047,TRK91338580,362 Main St,Monitor,4,234.45,Online,Cancelled,9,FREESHIP,Instagram,937.80
ORD201112,2023-10-13,C76929,TRK80694400,563 Main St,Desk,1,356.81,Online,Delivered,1,WINTER15,Instagram,356.81
ORD201113,2023-03-19,C52914,TRK80819053,168 Main St,Desk,4,209.99,Cash,Delivered,8,NO COUPON,Google,839.96
ORD201114,2023-03-16,C55164,TRK79610967,609 Main St,Tablet,3,659.88,Gift Card,Cancelled,3,NO COUPON,Google,1979.64
ORD201115,2025-06-20,C70426,TRK89687816,562 Main St,Laptop,2,336.32,Online,Returned,3,NO COUPON,Google,672.64
ORD201116,2023-10-14,C69149,TRK61265132,562 Main St,Printer,2,531.49,Credit Card,Delivered,7,WINTER15,Facebook,1062.98
ORD201117,2024-05-20,C78684,TRK95779073,858 Main St,Chair,3,588.44,Gift Card,Shipped,8,WINTER15,Google,1765.32
ORD201118,2024-05-24,C58168,TRK99102265,359 Main St,Phone,3,251.48,Credit Card,Returned,4,NO COUPON,Email,754.44
ORD201119,2024-11-24,C99024,TRK24675988,250 Main St,Laptop,1,684.65,Credit Card,Delivered,1,FREESHIP,Email,684.65
ORD201120,2025-05-10,C22919,TRK82416295,267 Main St,Tablet,1,195.86,Online,Pending,3,NO COUPON,Facebook,195.86
ORD201121,2023-05-28,C98354,TRK43070888,393 Main St,Phone,3,50.34,Gift Card,Returned,3,FREESHIP,Instagram,151.02
ORD201122,2023-06-07,C38840,TRK32496970,766 Main St,Monitor,5,678.19,Online,Returned,8,NO COUPON,Facebook,3390.95
ORD201123,2023-04-14,C68936,TRK73163634,843 Main St,Tablet,3,554.25,Debit Card,Shipped,6,WINTER15,Referral,1662.75
ORD201124,2023-05-09,C33744,TRK40245983,888 Main St,Chair,4,576.87,Gift Card,Returned,5,NO COUPON,Instagram,2307.48
ORD201125,2023-10-16,C23555,TRK67210247,156 Main St,Desk,4,408.36,Gift Card,Cancelled,4,FREESHIP,Referral,1633.44
ORD201126,2024-07-22,C34337,TRK36195559,325 Main St,Phone,5,190.11,Cash,Delivered,7,SAVE10,Google,950.55
ORD201127,2025-03-15,C69396,TRK33155049,920 Main St,Printer,3,602.75,Credit Card,Shipped,6,SAVE10,Email,1808.25
ORD201128,2023-08-17,C49198,TRK10883354,447 Main St,Monitor,3,646.79,Cash,Cancelled,5,WINTER15,Google,1940.37
ORD201129,2023-06-11,C43911,TRK37495481,239 Main St,Chair,4,418.71,Cash,Pending,8,FREESHIP,Instagram,1674.84
ORD201130,2025-02-16,C24347,TRK27233265,533 Main St,Laptop,2,323.45,Credit Card,Returned,5,FREESHIP,Instagram,646.90
ORD201131,2024-07-18,C21043,TRK41691086,195 Main St,Phone,1,694.50,Credit Card,Pending,3,WINTER15,Facebook,694.50
ORD201132,2024-12-02,C58858,TRK30406357,948 Main St,Chair,2,337.32,Credit Card,Cancelled,4,SAVE10,Email,674.64
ORD201133,2024-04-09,C20670,TRK76731303,432 Main St,Printer,2,467.91,Gift Card,Returned,5,WINTER15,Facebook,935.82
ORD201134,2024-06-08,C90993,TRK53964711,950 Main St,Desk,4,38.28,Debit Card,Cancelled,4,WINTER15,Facebook,153.12
ORD201135,2023-12-28,C11473,TRK97793275,562 Main St,Printer,2,73.41,Online,Shipped,2,SAVE10,Google,146.82
ORD201136,2023-09-24,C71899,TRK34856025,799 Main St,Tablet,3,668.33,Gift Card,Pending,4,WINTER15,Facebook,2004.99
ORD201137,2024-07-29,C48577,TRK59911645,841 Main St,Printer,4,410.21,Cash,Pending,5,WINTER15,Instagram,1640.84
ORD201138,2023-12-18,C13100,TRK55565668,188 Main St,Desk,4,294.41,Debit Card,Pending,4,NO COUPON,Instagram,1177.64
ORD201139,2025-03-01,C70659,TRK28290825,568 Main St,Chair,3,501.82,Gift Card,Cancelled,4,FREESHIP,Email,1505.46
ORD201140,2024-06-24,C49838,TRK38297718,904 Main St,Printer,2,552.83,Credit Card,Cancelled,3,NO COUPON,Referral,1105.66
ORD201141,2025-02-16,C11998,TRK26707221,382 Main St,Chair,3,498.66,Cash,Cancelled,6,NO COUPON,Email,1495.98
ORD201142,2024-08-23,C23405,TRK83678708,484 Main St,Phone,4,695.10,Debit Card,Returned,8,NO COUPON,Email,2780.40
ORD201143,2023-04-03,C41132,TRK51040137,114 Main St,Chair,1,381.61,Debit Card,Pending,5,NO COUPON,Email,381.61
ORD201144,2023-02-16,C88463,TRK88749996,292 Main St,Desk,5,507.94,Online,Cancelled,9,NO COUPON,Facebook,2539.70
ORD201145,2025-05-12,C28152,TRK59642814,821 Main St,Desk,3,571.53,Debit Card,Delivered,6,FREESHIP,Facebook,1714.59
ORD201146,2024-10-03,C36383,TRK93336357,286 Main St,Monitor,5,421.44,Cash,Pending,5,SAVE10,Instagram,2107.20
ORD201147,2025-01-02,C19759,TRK22515454,234 Main St,Chair,2,588.30,Online,Pending,2,FREESHIP,Email,1176.60
ORD201148,2024-06-25,C54886,TRK66241930,442 Main St,Phone,1,355.15,Cash,Returned,2,SAVE10,Email,355.15
ORD201149,2024-07-25,C27305,TRK28789916,957 Main St,Chair,2,695.29,Credit Card,Pending,6,FREESHIP,Instagram,1390.58
ORD201150,2023-02-20,C17921,TRK79291524,119 Main St,Desk,4,302.65,Credit Card,Cancelled,8,SAVE10,Referral,1210.60
ORD201151,2023-01-29,C94381,TRK69804304,962 Main St,Chair,2,608.04,Cash,Cancelled,4,NO COUPON,Google,1216.08
ORD201152,2023-11-09,C25162,TRK42183078,533 Main St,Tablet,2,344.18,Credit Card,Shipped,7,NO COUPON,Referral,688.36
ORD201153,2024-12-16,C98317,TRK37172138,276 Main St,Monitor,4,696.71,Debit Card,Shipped,4,NO COUPON,Instagram,2786.84
ORD201154,2025-06-11,C53631,TRK67589167,593 Main St,Monitor,3,198.63,Cash,Pending,8,SAVE10,Instagram,595.89
ORD201155,2023-08-13,C41478,TRK62068126,667 Main St,Printer,4,534.57,Credit Card,Delivered,6,FREESHIP,Facebook,2138.28
ORD201156,2023-07-19,C20512,TRK98234737,980 Main St,Laptop,4,690.78,Credit Card,Shipped,9,NO COUPON,Referral,2763.12
ORD201157,2024-05-29,C25841,TRK21451375,242 Main St,Monitor,3,301.55,Debit Card,Delivered,5,FREESHIP,Google,904.65
ORD201158,2023-04-20,C82781,TRK20605418,661 Main St,Monitor,4,27.42,Debit Card,Pending,4,SAVE10,Referral,109.68
ORD201159,2024-02-23,C66112,TRK60955607,874 Main St,Desk,4,466.70,Debit Card,Returned,8,NO COUPON,Instagram,1866.80
ORD201160,2024-09-04,C40466,TRK70255168,449 Main St,Desk,1,541.64,Debit Card,Shipped,5,SAVE10,Email,541.64
ORD201161,2023-10-16,C32570,TRK35969968,826 Main St,Phone,1,11.39,Cash,Cancelled,6,WINTER15,Email,11.39
ORD201162,2025-03-11,C29405,TRK33125798,251 Main St,Phone,2,224.37,Debit Card,Delivered,3,WINTER15,Referral,448.74
ORD201163,2024-06-11,C30643,TRK19477485,966 Main St,Laptop,3,306.29,Credit Card,Returned,7,WINTER15,Instagram,918.87
ORD201164,2024-01-08,C65890,TRK64530489,340 Main St,Tablet,5,315.57,Debit Card,Delivered,6,WINTER15,Email,1577.85
ORD201165,2023-07-14,C36992,TRK63460217,617 Main St,Chair,3,223.79,Debit Card,Pending,3,NO COUPON,Google,671.37
ORD201166,2023-07-31,C95568,TRK37075292,971 Main St,Chair,3,324.47,Cash,Delivered,4,WINTER15,Email,973.41
ORD201167,2023-10-17,C17966,TRK31169396,360 Main St,Printer,2,92.87,Credit Card,Pending,5,FREESHIP,Facebook,185.74
ORD201168,2023-04-08,C89559,TRK82838108,297 Main St,Laptop,2,331.42,Credit Card,Delivered,6,WINTER15,Google,662.84
ORD201169,2024-12-23,C15849,TRK26794546,643 Main St,Chair,1,525.43,Cash,Cancelled,2,SAVE10,Instagram,525.43
ORD201170,2023-08-03,C94257,TRK40220743,762 Main St,Printer,2,697.19,Cash,Returned,7,FREESHIP,Email,1394.38
ORD201171,2023-08-28,C39911,TRK80431998,699 Main St,Phone,4,518.40,Credit Card,Delivered,7,SAVE10,Facebook,2073.60
ORD201172,2025-02-04,C28828,TRK32550359,745 Main St,Desk,3,131.96,Credit Card,Pending,8,NO COUPON,Instagram,395.88
ORD201173,2024-10-04,C82921,TRK31079911,703 Main St,Monitor,1,208.36,Online,Shipped,4,FREESHIP,Email,208.36
ORD201174,2023-11-27,C50159,TRK53737452,105 Main St,Printer,3,222.34,Credit Card,Returned,5,WINTER15,Email,667.02
ORD201175,2024-09-10,C62512,TRK24139954,368 Main St,Printer,3,91.74,Debit Card,Returned,8,FREESHIP,Referral,275.22
ORD201176,2023-08-13,C39260,TRK55587314,374 Main St,Tablet,2,213.83,Debit Card,Cancelled,2,WINTER15,Email,427.66
ORD201177,2023-04-27,C23917,TRK44434536,433 Main St,Printer,1,127.55,Cash,Shipped,3,SAVE10,Referral,127.55
ORD201178,2024-09-08,C65107,TRK10261578,456 Main St,Monitor,1,70.24,Credit Card,Cancelled,4,FREESHIP,Google,70.24
ORD201179,2023-01-08,C84630,TRK48054997,907 Main St,Laptop,5,518.55,Credit Card,Cancelled,6,WINTER15,Instagram,2592.75
ORD201180,2023-10-31,C42235,TRK49379882,722 Main St,Chair,4,298.36,Debit Card,Pending,8,FREESHIP,Google,1193.44
ORD201181,2023-07-27,C70246,TRK45708320,293 Main St,Desk,3,158.74,Online,Pending,7,FREESHIP,Instagram,476.22
ORD201182,2025-06-14,C18473,TRK97834202,700 Main St,Chair,2,420.29,Gift Card,Returned,3,SAVE10,Google,840.58
ORD201183,2023-04-05,C12607,TRK83653396,460 Main St,Desk,1,281.52,Gift Card,Shipped,6,WINTER15,Referral,281.52
ORD201184,2023-09-27,C10222,TRK86297895,979 Main St,Laptop,1,204.08,Gift Card,Returned,4,NO COUPON,Google,204.08
ORD201185,2024-07-08,C77344,TRK20605055,777 Main St,Chair,1,343.31,Gift Card,Returned,6,SAVE10,Google,343.31
ORD201186,2023-11-18,C65497,TRK83702761,676 Main St,Monitor,1,163.32,Cash,Shipped,6,WINTER15,Facebook,163.32
ORD201187,2024-03-13,C26340,TRK59962703,562 Main St,Desk,2,184.60,Gift Card,Delivered,7,WINTER15,Email,369.20
ORD201188,2023-10-07,C75619,TRK23086941,924 Main St,Printer,2,371.29,Gift Card,Shipped,5,WINTER15,Facebook,742.58
ORD201189,2024-08-17,C96136,TRK60856682,149 Main St,Tablet,5,389.22,Cash,Cancelled,7,NO COUPON,Referral,1946.10
ORD201190,2025-06-08,C46886,TRK82791646,754 Main St,Desk,3,616.39,Credit Card,Shipped,6,FREESHIP,Instagram,1849.17
ORD201191,2025-02-10,C44148,TRK67872709,809 Main St,Desk,4,376.43,Gift Card,Pending,5,WINTER15,Instagram,1505.72
ORD201192,2024-02-28,C72007,TRK16240916,999 Main St,Chair,3,432.85,Online,Pending,4,NO COUPON,Instagram,1298.55
ORD201193,2025-06-16,C45104,TRK38559816,348 Main St,Tablet,1,687.89,Cash,Returned,1,FREESHIP,Email,687.89
ORD201194,2023-11-19,C29885,TRK62067865,725 Main St,Printer,3,189.44,Cash,Pending,4,FREESHIP,Email,568.32
ORD201195,2024-06-20,C21126,TRK38009181,392 Main St,Desk,1,107.04,Credit Card,Cancelled,6,FREESHIP,Google,107.04
ORD201196,2024-03-04,C20095,TRK69207593,778 Main St,Monitor,2,662.53,Online,Cancelled,5,NO COUPON,Facebook,1325.06
ORD201197,2023-07-13,C79674,TRK88039356,275 Main St,Tablet,2,436.84,Online,Delivered,2,FREESHIP,Instagram,873.68
ORD201198,2024-08-22,C64753,TRK71683331,509 Main St,Chair,4,262.52,Debit Card,Cancelled,4,WINTER15,Instagram,1050.08
ORD201199,2023-06-11,C57502,TRK51116746,201 Main St,Tablet,4,560.58,Gift Card,Returned,6,SAVE10,Referral,2242.32
